	SRR403882_first	SRR403883_first	SRR403886_first	SRR403887_first	SRR403888_first	SRR403889_first	SRR403892_first	SRR403893_first
ENSG00000158234.12	103	38	87	31	119	107	113	147
ENSG00000174715.7	20	1	25	4	19	1	28	0
ENSG00000051382.8	462	52	375	89	632	237	402	287
ENSG00000239207.2	2	0	5	2	1	5	0	1
ENSG00000242321.1	0	0	1	0	1	0	0	0
ENSG00000241429.1	77	13	88	5	72	18	113	0
ENSG00000242244.1	2	0	1	0	1	2	0	0
ENSG00000244578.1	0	0	0	0	1	0	2	0
ENSG00000183770.5	0	0	0	0	1	0	0	0
ENSG00000206262.8	2	0	1	0	0	0	0	0
ENSG00000206260.3	0	0	0	0	0	0	0	0
ENSG00000175110.11	504	143	449	143	550	465	443	403
ENSG00000184814.5	0	0	0	0	0	0	0	0
ENSG00000233701.3	1	0	0	0	0	0	0	0
ENSG00000251137.1	0	0	0	0	0	0	0	0
ENSG00000232416.3	0	0	0	0	0	0	0	0
ENSG00000281473.1	0	0	0	0	0	0	0	0
ENSG00000276304.1	0	0	0	0	0	0	0	0
ENSG00000272656.1	2	0	0	0	2	0	1	0
ENSG00000184432.9	1673	556	1365	784	1277	1570	962	2096
ENSG00000283418.1	0	0	1	0	0	1	2	0
ENSG00000248932.5	7	7	10	2	5	10	10	18
ENSG00000114113.6	0	0	0	0	0	0	0	0
ENSG00000248790.1	0	0	0	0	0	0	0	0
ENSG00000178631.7	11	5	17	1	7	28	10	1
ENSG00000114115.9	1	0	0	1	1	0	0	0
ENSG00000163864.15	52	5	27	6	35	15	47	38
ENSG00000214280.3	0	0	0	0	0	2	0	0
ENSG00000201600.1	6	0	4	0	11	0	8	0
ENSG00000244692.3	2	0	1	0	1	0	5	0
ENSG00000261763.1	0	0	0	0	0	0	0	0
ENSG00000250543.1	0	0	0	0	0	0	0	0
ENSG00000251471.1	0	0	0	0	0	0	0	0
ENSG00000250161.1	0	0	0	0	0	0	0	0
ENSG00000158258.16	0	0	0	0	0	0	0	0
ENSG00000249290.5	0	0	0	0	0	0	0	0
ENSG00000251058.1	0	0	0	0	0	0	0	0
ENSG00000250433.1	0	0	0	0	0	0	0	0
ENSG00000249305.1	0	0	0	0	0	0	0	0
ENSG00000155890.3	0	0	1	0	1	0	0	0
ENSG00000261826.1	0	0	0	0	0	0	0	0
ENSG00000224085.3	0	0	2	0	3	0	0	0
ENSG00000114120.11	1078	44	1131	127	813	133	880	280
ENSG00000248773.1	1	0	2	0	0	0	2	0
ENSG00000175093.4	1	0	0	0	0	0	0	3
ENSG00000251270.1	0	0	0	0	0	0	0	0
ENSG00000155893.12	56	4	52	8	92	14	54	21
ENSG00000241400.1	0	1	0	0	2	0	0	0
ENSG00000249417.1	0	0	0	0	0	0	0	0
ENSG00000249540.1	0	0	0	0	0	0	0	0
ENSG00000177311.11	214	26	179	81	156	128	151	112
ENSG00000215606.4	2	0	2	1	7	10	6	19
ENSG00000155903.11	149	29	156	34	155	46	152	55
ENSG00000250170.1	0	0	0	0	0	0	1	0
ENSG00000249986.1	2	10	3	8	3	9	4	6
ENSG00000242104.4	0	0	0	0	0	0	0	0
ENSG00000241899.1	0	1	0	0	4	0	1	0
ENSG00000241526.1	23	55	14	52	21	122	35	52
ENSG00000114125.13	845	45	697	131	828	158	571	278
ENSG00000114124.2	0	0	0	0	0	0	0	0
ENSG00000228398.3	8	5	9	19	3	12	5	42
ENSG00000069849.10	693	227	584	269	743	872	612	901
ENSG00000200389.1	0	0	0	0	1	0	2	0
ENSG00000244124.1	0	0	0	0	0	0	0	0
ENSG00000279147.1	0	0	0	0	0	0	0	0
ENSG00000114126.17	369	47	477	125	316	180	413	342
ENSG00000233597.3	21	26	13	11	15	92	13	42
ENSG00000206604.1	0	0	0	0	0	0	0	0
ENSG00000175066.15	184	11	185	28	181	29	121	37
ENSG00000114127.10	281	107	465	165	333	354	382	417
ENSG00000251804.1	0	0	0	0	0	0	0	0
ENSG00000202125.1	0	0	2	0	0	0	1	1
ENSG00000175054.14	365	69	321	110	401	354	250	321
ENSG00000242479.1	6	0	5	0	2	0	2	1
ENSG00000244327.1	0	0	1	0	1	0	0	0
ENSG00000242390.1	1	1	2	0	5	7	1	1
ENSG00000252745.1	1	2	1	1	1	0	0	3
ENSG00000120756.12	352	131	350	174	501	550	342	591
ENSG00000239641.1	0	0	0	0	0	0	0	0
ENSG00000199319.1	4	0	2	0	4	0	16	0
ENSG00000144935.14	149	13	174	22	195	53	217	76
ENSG00000251787.1	0	0	0	0	0	0	0	0
ENSG00000163710.7	322	46	290	105	432	216	339	387
ENSG00000240950.1	112	9	125	10	82	54	123	49
ENSG00000243818.4	0	0	0	0	0	0	0	0
ENSG00000188582.8	5	0	0	0	0	0	0	0
ENSG00000241592.1	0	0	0	0	0	0	0	0
ENSG00000241570.8	0	0	1	0	0	0	0	0
ENSG00000163714.17	1183	339	1098	353	1089	1035	840	1249
ENSG00000268129.1	5	3	12	6	3	3	11	1
ENSG00000243733.1	0	0	0	0	0	0	0	0
ENSG00000175040.5	479	31	404	62	488	128	477	116
ENSG00000241679.2	1	0	0	0	1	0	1	0
ENSG00000244171.4	2	0	3	0	3	0	2	2
ENSG00000181804.14	3	2	5	2	0	7	7	14
ENSG00000240888.1	0	0	0	0	0	0	0	0
ENSG00000240012.1	0	0	0	0	0	0	0	0
ENSG00000244493.1	0	0	0	0	0	0	0	0
ENSG00000243033.2	5	1	1	1	6	2	4	0
ENSG00000243759.1	1	0	1	0	0	0	2	0
ENSG00000248374.1	0	0	0	0	0	0	0	0
ENSG00000235110.5	0	3	2	1	4	0	2	0
ENSG00000181744.8	403	57	314	92	204	42	157	102
ENSG00000222778.1	0	0	0	0	0	0	0	0
ENSG00000280397.1	0	0	0	0	0	0	0	0
ENSG00000244024.1	0	0	0	0	0	0	0	0
ENSG00000241695.1	0	0	0	0	0	4	0	1
ENSG00000239797.1	15	0	17	0	27	3	27	0
ENSG00000244358.1	0	0	0	0	0	0	0	0
ENSG00000240095.1	0	0	0	0	0	0	0	0
ENSG00000261051.1	19	0	17	0	0	0	3	0
ENSG00000243415.2	1	0	2	0	2	0	0	0
ENSG00000240032.1	7	0	1	0	0	0	0	0
ENSG00000152952.11	2225	590	2099	1110	827	665	659	1341
ENSG00000114698.14	88	2	182	32	129	34	210	182
ENSG00000243596.1	0	0	0	0	0	0	0	0
ENSG00000241358.1	5	0	0	0	5	0	1	0
ENSG00000163746.11	14	1	8	1	9	6	8	23
ENSG00000279320.1	2	0	5	0	9	0	4	0
ENSG00000188313.12	1684	460	1448	670	705	728	601	824
ENSG00000199812.1	0	0	0	0	0	0	0	0
ENSG00000231213.6	0	0	0	0	0	0	0	0
ENSG00000241457.1	0	0	0	0	0	0	0	0
ENSG00000243620.1	1	2	0	0	0	0	0	3
ENSG00000242671.1	1	0	1	0	0	0	0	0
ENSG00000207156.1	0	0	0	0	1	0	0	0
ENSG00000239412.1	12	25	11	7	11	69	12	11
ENSG00000174963.17	0	0	1	0	0	0	0	0
ENSG00000241202.1	0	0	0	0	0	0	0	0
ENSG00000152977.9	0	0	0	0	0	0	0	0
ENSG00000240804.1	13	1	6	0	0	5	9	0
ENSG00000239661.1	0	0	0	0	0	0	0	0
ENSG00000239922.1	0	0	0	0	0	0	0	0
ENSG00000241131.1	0	0	0	0	0	0	0	0
ENSG00000241792.1	0	0	0	0	0	0	0	0
ENSG00000244650.2	0	0	0	0	0	0	0	0
ENSG00000205412.5	5	4	5	1	1	9	4	2
ENSG00000243347.1	0	0	0	0	0	0	0	0
ENSG00000242440.1	0	0	0	0	0	0	0	0
ENSG00000241993.1	13	8	14	8	3	21	19	2
ENSG00000144891.17	4	1	5	1	1	0	0	0
ENSG00000153002.11	0	0	0	0	0	0	1	0
ENSG00000244089.1	2	4	1	8	0	4	1	1
ENSG00000240521.1	0	0	0	0	0	0	0	0
ENSG00000163751.3	0	0	0	0	0	0	0	0
ENSG00000241627.3	6	0	5	4	4	3	5	9
ENSG00000163754.17	198	41	168	54	333	295	287	202
ENSG00000071794.15	1779	652	1661	879	2535	3117	2184	5246
ENSG00000239718.1	0	0	0	0	0	0	0	0
ENSG00000201031.1	3	2	1	2	3	1	1	0
ENSG00000240511.1	0	0	0	0	0	0	0	0
ENSG00000163755.8	860	168	836	285	962	655	768	914
ENSG00000047457.13	23	7	22	12	3	4	4	19
ENSG00000240216.7	8	0	16	1	0	0	1	0
ENSG00000244468.1	2	0	1	0	3	5	8	10
ENSG00000163762.6	3	1	6	1	10	2	7	0
ENSG00000243822.1	3	1	3	1	3	3	4	0
ENSG00000169908.11	4969	1030	6874	2440	12301	7623	14499	13990
ENSG00000240541.2	9	0	12	4	11	7	15	18
ENSG00000243885.1	0	0	0	0	0	0	0	0
ENSG00000240246.1	3	0	0	0	0	1	0	0
ENSG00000241929.1	2	0	1	0	0	0	1	0
ENSG00000282502.1	11	2	3	2	6	13	6	1
ENSG00000239408.1	0	0	1	0	0	0	0	0
ENSG00000169903.6	0	0	0	0	2	0	1	6
ENSG00000244503.1	18	1	23	0	22	36	19	18
ENSG00000018408.14	3951	441	3328	793	5532	1938	4090	2241
ENSG00000252581.1	0	0	0	0	0	0	0	0
ENSG00000241985.1	1	0	0	0	1	0	0	0
ENSG00000241313.2	22	1	29	2	6	2	27	13
ENSG00000114744.8	703	80	489	120	924	328	629	430
ENSG00000206199.10	0	0	0	1	1	0	1	0
ENSG00000251854.1	0	0	0	0	0	0	0	0
ENSG00000082996.19	377	89	424	168	585	361	602	623
ENSG00000252172.1	0	0	0	0	0	0	0	0
ENSG00000239351.1	56	9	54	7	96	22	84	91
ENSG00000070087.13	5237	585	4384	953	4071	1034	2697	1107
ENSG00000242791.2	4	0	4	0	0	0	2	0
ENSG00000224831.3	5	0	1	0	3	0	4	0
ENSG00000182000.9	1	2	0	1	2	4	2	2
ENSG00000241947.1	0	2	1	0	1	19	1	0
ENSG00000243944.5	0	0	0	0	0	0	0	0
ENSG00000240477.1	6	9	3	5	5	13	3	9
ENSG00000243321.3	4	1	0	1	0	0	0	0
ENSG00000241143.1	4	0	0	0	0	0	0	0
ENSG00000241048.1	0	0	0	0	0	0	0	0
ENSG00000244541.5	0	0	0	0	0	0	0	0
ENSG00000278234.1	0	5	1	3	0	9	0	9
ENSG00000243550.2	0	0	0	0	0	0	0	0
ENSG00000196428.12	894	124	847	208	819	313	749	394
ENSG00000120742.10	2708	201	2031	431	3051	698	1776	597
ENSG00000144895.11	1119	317	1244	297	1610	1443	1579	799
ENSG00000198843.12	1809	92	1424	315	1947	324	1420	402
ENSG00000271711.1	7	1	5	1	2	5	5	12
ENSG00000163645.14	0	0	3	0	1	0	1	0
ENSG00000240137.5	9	1	4	0	18	8	15	6
ENSG00000244668.1	5	3	2	2	13	3	6	0
ENSG00000181788.3	664	26	354	41	601	80	320	81
ENSG00000244265.1	1	0	0	0	0	0	2	0
ENSG00000239265.5	0	0	0	0	0	0	0	0
ENSG00000214237.10	0	0	0	0	0	0	0	0
ENSG00000260234.5	0	0	0	0	0	0	0	0
ENSG00000243273.1	0	0	0	0	0	0	0	0
ENSG00000163646.10	0	0	0	0	0	0	0	0
ENSG00000276055.1	0	0	0	0	0	0	0	0
ENSG00000144893.12	39	2	72	5	42	5	34	12
ENSG00000199994.1	2	0	1	0	2	0	6	0
ENSG00000174946.6	0	0	0	0	0	0	0	0
ENSG00000174944.8	0	0	0	0	0	0	0	0
ENSG00000239570.1	0	0	0	1	0	0	1	0
ENSG00000138271.5	371	48	442	134	201	96	201	161
ENSG00000181631.6	0	0	0	0	0	0	0	0
ENSG00000169313.9	0	0	0	0	0	0	0	0
ENSG00000152580.8	4	1	3	0	4	7	7	0
ENSG00000242810.1	1	2	1	2	4	4	1	24
ENSG00000242119.1	0	0	0	0	0	0	0	0
ENSG00000264330.1	0	0	0	0	0	0	0	0
ENSG00000241151.1	0	0	0	0	0	0	0	0
ENSG00000197953.5	0	0	0	0	0	0	0	0
ENSG00000242908.6	0	0	0	0	0	0	0	0
ENSG00000242097.1	1	2	1	0	0	0	0	0
ENSG00000240602.7	19	4	42	8	32	4	19	12
ENSG00000250271.2	3	0	7	1	0	0	4	0
ENSG00000114771.13	6	0	32	1	9	0	16	0
ENSG00000198829.6	1	0	0	1	0	4	3	0
ENSG00000239941.1	0	0	0	0	0	0	0	0
ENSG00000152601.17	4333	455	5190	942	5808	2011	6167	2469
ENSG00000229619.3	250	7	315	31	173	21	215	42
ENSG00000221962.5	0	0	1	0	0	0	0	0
ENSG00000201217.1	9	0	6	0	2	0	6	0
ENSG00000243305.1	0	0	0	0	0	0	0	0
ENSG00000244545.1	0	0	0	0	0	0	0	0
ENSG00000242561.1	0	0	0	0	0	1	1	0
ENSG00000169860.6	192	10	175	17	122	6	122	17
ENSG00000241810.1	4	7	3	1	2	1	3	0
ENSG00000241671.1	0	0	0	1	2	0	0	12
ENSG00000244268.1	0	0	1	0	0	3	1	0
ENSG00000181467.4	1631	101	1454	241	1667	300	1567	404
ENSG00000265813.2	64	0	42	6	54	0	87	0
ENSG00000241220.1	0	0	0	0	0	0	0	0
ENSG00000241912.1	0	0	0	0	0	0	0	0
ENSG00000238755.3	1	0	0	0	0	2	0	0
ENSG00000243012.1	0	0	0	0	0	0	0	0
ENSG00000207323.1	0	0	0	0	0	0	0	0
ENSG00000237787.4	0	0	0	0	0	0	0	0
ENSG00000200162.1	0	0	0	0	0	0	0	0
ENSG00000243486.1	2	2	3	1	2	4	2	1
ENSG00000201398.1	0	0	0	0	0	0	0	0
ENSG00000240068.1	27	7	11	1	34	102	43	28
ENSG00000243069.7	3	1	1	1	2	0	0	0
ENSG00000114790.12	10	0	5	1	1	4	5	0
ENSG00000174953.13	945	378	872	460	873	1249	659	1307
ENSG00000271922.1	0	0	0	0	0	0	0	0
ENSG00000279305.1	0	0	0	0	0	0	0	0
ENSG00000174948.5	0	0	0	0	0	0	0	0
ENSG00000240048.1	8	3	7	1	9	10	7	0
ENSG00000243861.1	0	0	0	0	0	0	0	0
ENSG00000243154.1	0	0	0	1	0	1	2	2
ENSG00000242151.1	2	6	2	0	6	3	0	0
ENSG00000240601.1	0	0	0	0	0	0	0	0
ENSG00000243969.1	0	0	0	0	0	0	0	0
ENSG00000243953.1	0	0	0	0	0	0	0	0
ENSG00000196549.10	43	7	55	14	42	17	20	6
ENSG00000240666.2	0	0	0	0	0	0	0	0
ENSG00000241336.1	0	0	0	0	0	0	0	0
ENSG00000240045.1	0	0	0	0	0	0	0	0
ENSG00000242790.1	0	0	0	0	0	0	0	0
ENSG00000239443.1	4	0	6	0	4	7	6	0
ENSG00000114805.16	62	20	77	31	212	197	168	173
ENSG00000248772.1	0	0	0	0	0	0	0	0
ENSG00000243518.1	0	0	0	0	1	0	0	0
ENSG00000242152.1	0	0	0	0	0	0	0	0
ENSG00000272096.2	1	0	1	0	1	0	5	0
ENSG00000239508.1	0	0	0	0	0	0	0	0
ENSG00000242925.1	0	0	0	0	0	0	0	0
ENSG00000239212.2	0	0	3	2	2	1	3	9
ENSG00000214919.3	1	0	1	0	2	0	0	0
ENSG00000241307.1	0	0	0	0	0	0	0	0
ENSG00000174928.15	112	18	51	9	97	77	40	36
ENSG00000169359.13	700	92	568	161	717	412	564	615
ENSG00000163655.15	1482	514	962	466	1399	2036	929	1271
ENSG00000240489.1	3	1	4	4	12	11	5	1
ENSG00000174930.4	0	0	0	0	0	0	0	0
ENSG00000169282.17	0	0	0	0	0	0	1	0
ENSG00000242017.1	1	1	4	0	3	3	2	0
ENSG00000242537.1	2	0	1	0	1	5	2	0
ENSG00000227709.4	8	7	5	6	4	23	8	3
ENSG00000240596.1	0	0	0	0	0	0	0	0
ENSG00000242370.1	0	0	0	0	0	0	0	0
ENSG00000272990.1	11	0	6	0	11	1	14	0
ENSG00000114850.6	4842	700	3812	759	5887	2032	4013	1570
ENSG00000243926.1	6	2	12	2	2	4	10	0
ENSG00000163659.12	701	155	1075	412	574	388	730	958
ENSG00000174912.7	0	0	0	0	3	0	0	0
ENSG00000240875.5	48	5	59	11	28	10	54	42
ENSG00000230457.3	5	8	3	7	24	34	5	17
ENSG00000197980.12	26	2	7	4	20	9	8	10
ENSG00000241879.1	0	0	0	0	0	0	0	0
ENSG00000239706.1	0	0	0	0	0	0	0	0
ENSG00000222499.1	0	0	0	0	0	0	0	0
ENSG00000243629.1	1	0	0	0	0	0	0	0
ENSG00000241544.1	9	2	7	4	6	0	3	0
ENSG00000241135.5	1	0	1	0	0	0	0	0
ENSG00000163660.11	1282	86	1203	109	1084	275	1023	209
ENSG00000201778.1	12	3	8	3	0	7	7	34
ENSG00000244515.1	2	0	1	0	0	0	0	0
ENSG00000241770.1	2	0	2	0	1	0	2	0
ENSG00000222675.1	0	0	0	0	0	0	0	0
ENSG00000243176.5	10	2	14	5	9	5	6	7
ENSG00000270981.1	0	0	1	0	0	0	0	0
ENSG00000197415.11	272	55	275	121	201	91	189	146
ENSG00000163661.3	1765	472	1822	909	1818	1546	1891	2486
ENSG00000174899.10	125	25	79	43	216	116	114	102
ENSG00000251751.1	0	0	0	0	0	0	0	0
ENSG00000239716.1	0	0	0	0	0	0	2	0
ENSG00000242536.1	13	0	9	3	2	6	11	0
ENSG00000168779.19	17	2	29	2	6	2	16	0
ENSG00000174891.12	264	85	250	122	294	198	236	262
ENSG00000241723.1	17	2	20	4	6	3	35	2
ENSG00000277143.1	0	0	0	0	0	0	0	0
ENSG00000243314.1	2	0	5	0	5	0	6	0
ENSG00000243150.5	0	0	0	0	0	0	0	0
ENSG00000178053.17	164	42	177	61	146	100	127	159
ENSG00000243025.1	0	0	0	0	0	0	0	0
ENSG00000243165.1	0	0	0	0	0	0	0	0
ENSG00000168827.14	490	164	485	220	825	911	619	1060
ENSG00000079257.7	305	101	427	193	256	206	228	352
ENSG00000272087.1	0	0	0	0	0	0	0	0
ENSG00000272440.1	2	0	0	0	9	0	4	0
ENSG00000118849.9	4	0	8	0	1	0	3	10
ENSG00000118855.18	546	62	546	86	549	177	454	334
ENSG00000240207.6	2	0	4	1	0	0	0	0
ENSG00000243675.1	3	2	5	0	13	6	5	7
ENSG00000271778.1	4	0	0	0	2	0	0	0
ENSG00000272247.1	0	0	1	0	1	0	0	0
ENSG00000232374.5	0	0	0	0	0	0	0	0
ENSG00000279311.1	0	0	1	0	0	0	2	0
ENSG00000283154.2	97	26	114	40	55	83	69	76
ENSG00000214216.10	51	2	57	5	51	10	49	1
ENSG00000263634.1	0	0	0	0	0	0	0	0
ENSG00000244249.1	0	0	0	0	0	0	0	0
ENSG00000243116.1	0	1	0	0	1	0	0	0
ENSG00000241211.1	0	0	0	0	0	0	0	0
ENSG00000252763.1	0	0	0	0	0	0	0	0
ENSG00000151967.18	21	0	38	0	16	0	30	0
ENSG00000244040.5	0	0	2	0	0	0	0	0
ENSG00000168811.6	26	3	8	1	13	0	6	11
ENSG00000242107.2	0	0	0	0	0	0	0	0
ENSG00000184100.6	4	3	7	2	9	1	8	3
ENSG00000180044.5	9	0	2	0	1	4	3	0
ENSG00000248710.1	0	0	4	0	0	0	1	0
ENSG00000068885.14	209	13	202	44	280	83	224	144
ENSG00000243687.1	0	0	0	0	0	0	0	0
ENSG00000113810.15	3942	1185	3972	1483	5156	5335	5408	7683
ENSG00000207779.1	0	0	0	3	1	5	0	12
ENSG00000198987.1	0	21	0	2	0	6	1	23
ENSG00000213186.7	357	13	399	35	675	88	671	204
ENSG00000244009.1	3	0	3	2	1	0	0	0
ENSG00000238427.1	0	0	0	0	0	0	0	0
ENSG00000186432.8	2417	479	1995	688	2614	1571	2005	2113
ENSG00000238741.1	214	6	195	17	160	14	126	50
ENSG00000229320.3	114	4	107	8	54	13	73	19
ENSG00000242285.1	0	0	3	0	3	1	0	0
ENSG00000179674.3	50	4	102	12	8	2	29	36
ENSG00000207084.1	0	0	0	0	0	0	0	0
ENSG00000260572.1	5	0	8	3	1	0	2	5
ENSG00000163590.13	141	18	142	43	124	34	96	93
ENSG00000169255.13	1577	159	1185	322	2754	1062	1672	1456
ENSG00000169251.12	1474	479	1352	570	1823	1675	1465	1998
ENSG00000271052.1	0	0	0	0	0	0	0	0
ENSG00000240138.1	5	1	5	1	2	3	5	0
ENSG00000243838.1	5	4	3	6	8	11	12	12
ENSG00000196542.8	1257	141	1416	313	1688	499	1301	690
ENSG00000240567.1	27	0	41	3	9	0	18	1
ENSG00000269888.1	0	0	0	0	0	0	0	0
ENSG00000234851.4	5	1	4	0	4	1	7	0
ENSG00000182447.4	1	0	0	0	0	0	0	0
ENSG00000240354.1	0	0	0	0	0	0	0	0
ENSG00000241874.1	0	0	0	0	0	0	0	0
ENSG00000243044.1	0	0	0	0	0	0	0	0
ENSG00000241168.1	0	0	0	0	0	0	0	0
ENSG00000244571.1	0	0	0	0	0	0	0	0
ENSG00000241369.5	0	1	0	0	1	0	0	0
ENSG00000238924.2	0	0	0	0	0	0	0	0
ENSG00000240792.1	0	0	0	0	0	0	0	0
ENSG00000214210.4	2	0	0	0	0	0	0	0
ENSG00000221251.1	0	0	0	0	0	0	0	0
ENSG00000241636.1	0	0	0	0	0	0	0	0
ENSG00000241767.2	0	0	0	0	0	0	0	0
ENSG00000090402.7	0	0	0	0	2	0	0	0
ENSG00000200052.1	0	0	0	0	0	2	0	0
ENSG00000239205.1	0	0	0	0	0	0	0	0
ENSG00000121871.3	0	0	1	0	0	0	0	0
ENSG00000244128.5	0	0	0	0	0	0	0	0
ENSG00000114200.9	26	13	32	17	16	32	20	52
ENSG00000242178.1	0	0	0	0	0	0	0	0
ENSG00000240084.1	14	1	10	3	17	0	17	0
ENSG00000240824.1	0	0	0	0	0	0	0	0
ENSG00000242456.1	0	0	0	0	1	0	1	0
ENSG00000242326.1	0	0	0	0	0	0	0	0
ENSG00000244429.1	0	4	1	0	0	6	0	0
ENSG00000244321.1	0	0	0	0	0	0	0	0
ENSG00000274149.1	0	0	0	0	0	0	0	0
ENSG00000251759.1	0	0	0	0	0	0	0	0
ENSG00000224962.4	0	0	0	0	0	0	0	0
ENSG00000240458.1	0	0	0	0	0	0	0	0
ENSG00000231516.3	1	0	1	0	0	2	0	10
ENSG00000240033.1	0	0	1	0	0	0	0	0
ENSG00000239227.1	2	0	0	0	0	0	0	0
ENSG00000220343.5	17	0	11	49	15	102	18	237
ENSG00000169064.12	4	1	6	3	0	0	3	0
ENSG00000241669.1	0	0	0	0	0	0	0	0
ENSG00000114204.14	0	0	0	0	0	0	0	0
ENSG00000174776.10	0	0	0	0	0	0	0	0
ENSG00000114209.14	828	300	700	391	1085	979	784	1288
ENSG00000241120.1	0	0	2	0	2	0	2	0
ENSG00000163536.12	111	35	98	59	74	86	81	238
ENSG00000244227.6	1	0	1	0	0	0	1	0
ENSG00000244706.2	0	0	0	0	0	0	0	0
ENSG00000239238.1	0	1	1	0	0	5	2	0
ENSG00000242036.1	0	2	0	1	1	1	0	0
ENSG00000241203.1	0	0	0	1	0	0	0	0
ENSG00000173905.8	1112	158	1203	340	1107	485	1123	877
ENSG00000206120.11	10	0	13	4	13	0	17	0
ENSG00000241882.1	0	0	0	0	0	0	0	0
ENSG00000222357.1	0	0	0	0	0	1	0	0
ENSG00000207717.1	0	0	0	0	0	0	0	10
ENSG00000226765.1	7	1	10	0	16	1	15	0
ENSG00000231688.1	3	0	2	2	6	8	0	0
ENSG00000242268.2	2	0	2	0	1	0	0	0
ENSG00000272797.1	1	0	0	0	0	0	0	0
ENSG00000273177.1	0	0	0	0	1	0	0	0
ENSG00000241383.1	0	0	0	0	0	0	0	0
ENSG00000085276.17	213	49	258	112	195	146	185	212
ENSG00000241479.1	0	0	0	0	0	0	0	0
ENSG00000213178.3	15	4	7	2	15	26	6	1
ENSG00000242795.2	0	0	0	0	0	0	0	0
ENSG00000244381.1	1	1	1	0	5	0	0	0
ENSG00000206777.1	0	0	1	0	0	1	0	0
ENSG00000270141.3	0	0	1	0	0	0	0	0
ENSG00000277925.1	0	0	0	0	0	0	0	0
ENSG00000184378.2	50	8	49	12	72	70	51	28
ENSG00000269889.1	0	1	3	2	12	0	2	0
ENSG00000085274.15	495	78	400	97	607	237	452	316
ENSG00000269984.1	2	0	4	0	5	0	7	0
ENSG00000171757.15	89	16	71	18	110	73	94	58
ENSG00000270135.1	2	0	4	0	0	0	1	0
ENSG00000270096.1	6	0	3	0	4	0	6	0
ENSG00000188306.6	4	0	6	0	6	0	2	0
ENSG00000114248.9	0	0	3	2	10	2	0	0
ENSG00000240128.1	2	1	1	0	2	5	1	2
ENSG00000187033.9	0	0	0	0	7	0	0	0
ENSG00000244039.1	0	0	0	1	1	0	0	0
ENSG00000239219.2	12	0	3	2	8	0	4	1
ENSG00000244193.1	0	0	0	0	0	0	0	0
ENSG00000008952.16	2186	472	1956	550	2305	1178	1802	1334
ENSG00000240373.1	0	0	0	0	0	0	0	0
ENSG00000173890.16	7	0	7	1	8	0	3	0
ENSG00000201342.1	1	0	0	0	0	0	0	0
ENSG00000242583.1	0	0	0	0	0	0	0	0
ENSG00000173889.15	1099	104	1251	179	1176	307	1112	477
ENSG00000268220.1	1	0	0	0	0	0	0	0
ENSG00000199536.1	0	0	0	0	0	0	0	0
ENSG00000163558.12	681	118	611	176	934	365	571	495
ENSG00000200118.1	1	0	1	0	1	0	0	0
ENSG00000239628.1	1	0	1	0	0	0	0	0
ENSG00000136603.13	770	126	492	114	519	266	314	231
ENSG00000242578.1	0	1	0	0	0	0	0	0
ENSG00000013297.10	869	65	638	176	1077	261	571	262
ENSG00000283474.1	0	0	0	0	0	0	0	0
ENSG00000013293.5	0	0	0	0	0	0	1	0
ENSG00000241416.1	1	1	2	0	1	1	1	0
ENSG00000213174.3	18	9	14	16	7	49	20	15
ENSG00000244738.1	0	0	0	0	0	0	0	0
ENSG00000239739.1	6	2	14	3	1	0	5	23
ENSG00000163584.17	459	126	553	70	557	432	720	136
ENSG00000163577.7	259	33	185	37	282	88	146	42
ENSG00000240704.1	0	0	0	1	0	0	0	0
ENSG00000199488.1	1	0	0	0	0	0	0	0
ENSG00000163581.13	0	0	0	0	0	0	0	0
ENSG00000154310.16	188	42	241	51	169	121	193	145
ENSG00000207963.1	0	0	0	0	0	0	0	0
ENSG00000222506.1	0	0	0	0	0	0	0	0
ENSG00000279673.1	45	4	32	9	48	14	35	33
ENSG00000240497.2	0	0	3	0	2	0	6	0
ENSG00000207114.1	0	0	0	1	0	0	0	0
ENSG00000234594.1	10	1	22	4	6	2	24	1
ENSG00000075651.15	138	38	213	63	329	227	453	400
ENSG00000186329.9	0	0	0	0	0	0	0	0
ENSG00000234717.1	0	0	0	0	0	0	0	0
ENSG00000235943.1	0	0	0	0	0	0	0	0
ENSG00000075420.12	1149	284	1128	413	1161	1040	846	1011
ENSG00000237483.1	3	0	3	0	0	1	0	1
ENSG00000243398.3	40	0	37	1	13	0	36	0
ENSG00000279862.1	0	0	0	0	0	0	0	0
ENSG00000236686.1	10	18	15	13	15	34	12	45
ENSG00000121853.3	0	0	0	0	0	0	0	0
ENSG00000121858.10	23	10	27	4	4	30	4	0
ENSG00000224611.1	0	0	0	0	0	0	0	0
ENSG00000223387.6	0	0	0	0	0	0	0	0
ENSG00000224426.1	4	1	2	1	0	3	3	7
ENSG00000144959.9	1862	246	1584	418	2235	1066	1588	1817
ENSG00000231384.1	0	0	0	0	0	0	0	0
ENSG00000252082.1	0	0	0	0	0	0	0	0
ENSG00000114346.13	2822	648	3006	1012	4432	3619	3879	5720
ENSG00000200355.1	0	0	0	0	0	0	0	0
ENSG00000201458.1	7	2	2	0	8	2	17	0
ENSG00000227440.1	6	0	3	3	2	1	5	15
ENSG00000237501.1	0	0	0	0	0	0	0	0
ENSG00000144962.6	0	0	2	1	1	0	2	0
